the_geom,county,city_village_or_cdp,housing_type,complex_name,complex_address,units,acres,status,year,comment,conversion_date,cartodb_id,state,latitude,longitude,accuracy_score,accuracy_type,number,street,city,zip,country,source,fixedYear
0101000020E6100000EAD0E979375B52C0E21DE0490B6F4440,Suffolk,Huntington,APT,Sobel Vacuum site,431 New York Ave.,20,0.5,PROP,2017,,,1969,New York,40.867532000000004,-73.42526099999999,1.0,rooftop,431,New York Ave,Huntington,11743.0,US,"NYS GIS Program Office, State Geographic Information Officer (GIO)",2017.0
0101000020E6100000BC404981055052C07D04FEF0F3634440,Suffolk,Brentwood,APT,Renzon Concepcion,~121 2nd Ave.& Meadowbrook Dr.,44,5.0,PROP,2014,,,1983,New York,40.780882,-73.250336,1.0,place,,,Brentwood,11717.0,US,TIGER/Line® dataset from the US Census Bureau,2014.0
0101000020E6100000910BCEE0EF4A52C06138D73043674440,Suffolk,Islandia,APT,Motor Parkway Associates,~1380 Motor Pkwy.,250,,PROP,2019,,,1989,New York,40.806738,-73.170891,1.0,place,,,Islandia,11749.0,US,TIGER/Line® dataset from the US Census Bureau,2019.0
0101000020E6100000CE6DC2BD324652C02EE57CB1F7604440,Suffolk,Sayville,APT,Rechler,500 Lakeland Ave.,1365,116.1,PROP,2017,,,1993,New York,40.757559,-73.096847,1.0,rooftop,500,Lakeland Ave,Sayville,11782.0,US,"NYS GIS Program Office, State Geographic Information Officer (GIO)",2017.0
0101000020E61000008B4F01309E5252C02BF697DD93594440,Suffolk,West Islip,APT,Suffolk Realty Group,~64 Muncey Rd.,16,1.7,PROP,2018,,,1995,New York,40.699825,-73.29090500000001,1.0,place,,,West Islip,11795.0,US,TIGER/Line® dataset from the US Census Bureau,2018.0
0101000020E61000002A52616C212952C0DEE34C13B6694440,Suffolk,Westhampton Beach,COND,Rogers Associates,100 Rogers Ave.,52,9.3,PROP,2019,,,2012,New York,40.825869,-72.64266500000001,1.0,range_interpolation,100,Rogers Ave,Westhampton Beach,11978.0,US,TIGER/Line® dataset from the US Census Bureau,2019.0
0101000020E6100000B340BB438A1B52C07C444C8924884440,Suffolk,Southold,APT,Horatio Capital LLC,53315 Main Rd.,12,1.1,PROP,2019,,,2016,New York,41.063615000000006,-72.430314,1.0,rooftop,53315,Main Rd,Southold,11971.0,US,"NYS GIS Program Office, State Geographic Information Officer (GIO)",2019.0
0101000020E6100000E8F7FD9B174752C0AC55BB26A4674440,Suffolk,Lake Ronkonkoma,APT,Ronkonkoma Hub,1 Railroad Ave.,1450,53.0,UC,2012,,,2018,New York,40.809697,-73.110816,,,,Railroad Ave,Lake Ronkonkoma,11779.0,US,manual,2012.0
0101000020E61000004FAF9465886A52C02219726C3D4D4440,Nassau,Harbor Isle,APT,Avalon Bay,(Cibro oil storage site),172,11.5,PROP,2015,,,974,New York,40.603437,-73.664575,0.8,place,,,Harbor Isle,11558.0,US,TIGER/Line® dataset from the US Census Bureau,2015.0
0101000020E610000033198EE7B36752C0AF58688C7B5A4440,Nassau,Hempstead,APT,Renaissance Downtowns,Washington St. & Front St.,336,,PROP,2013,,,975,New York,40.70689539999999,-73.6203555,1.0,intersection,,,Hempstead,11549.0,US,Google Script,2013.0
0101000020E61000006BB8C83D5D6352C00E2F88484D5F4440,Nassau,Salisbury,COND,Carman Homes of Salisbury,723 Carman Ave.,20,,UC,2015,SRCIT,,468,New York,40.744546,-73.552566,1.0,rooftop,723,Carman Ave,Westbury,11590.0,US,"NYS GIS Program Office, State Geographic Information Officer (GIO)",2015.0
0101000020E6100000A0185932C75F52C03881E9B46E554440,Nassau,Seaford,COND,Seasons at Seaford,2165 Seaford Ave.,112,5.7,UC,2016,SRCIT,,473,New York,40.667441,-73.496533,1.0,rooftop,2165,Seaford Ave,Seaford,11783.0,US,"NYS GIS Program Office, State Geographic Information Officer (GIO)",2016.0
0101000020E61000007B140901D46A52C0FCDA9F30CD4A4440,Nassau,Long Beach,COND,The Renaissance,"164,170 W. Broadway",50,0.7,BUILT,1989,,,637,New York,40.5843869,-73.6691897,1.0,street_address,164-170,W Broadway,,11561.0,US,Google Script,1989.0
0101000020E6100000D5B2B5BE485E52C0C74B378941644440,Nassau,Plainview,COND,Hamlet on Olde Oyster Bay,L.I.E. & Round Swamp Rd.,370,55.0,BUILT,2001,,,946,New York,40.78325,-73.47319,1.0,place,,,Plainview,11803.0,US,TIGER/Line® dataset from the US Census Bureau,2001.0
0101000020E61000000D2CEC0ECE5A52C01953550D67564440,Suffolk,Amityville,APT,Town House Apartments,"94, 100 Park Ave.",20,1.0,BUILT,1981,,,1037,New York,40.675019899999995,-73.41882679999999,1.0,subpremise,100,Park Ave,Babylon,11701.0,US,Google Script,1981.0
0101000020E6100000E6400FB56D6852C0838593347F5A4440,Nassau,Hempstead,APT,131 Fulton Ave.,131 Fulton Ave.,40,,PROP,2017,,,976,New York,40.707007,-73.63169599999999,1.0,rooftop,131,Fulton Ave,Hempstead,11550.0,US,"NYS GIS Program Office, State Geographic Information Officer (GIO)",2017.0
0101000020E6100000EAE74D452A6852C01E32E54350574440,Nassau,Malverne Park Oaks,COND,---,Hempstead Av. & Atlas Ct.,12,1.0,PROP,2016,,,979,New York,40.682137,-73.62758000000001,1.0,street_center,,Hempstead Ave,Hempstead,11550.0,US,TIGER/Line® dataset from the US Census Bureau,2016.0
0101000020E61000006614CB2DAD6B52C0A437DC476E5D4440,Nassau,New Hyde Park,APT,---,300 S. 12th St.,71,0.5,PROP,2019,,,980,New York,40.729928,-73.682445,1.0,rooftop,300,S 12th St,New Hyde Park,11040.0,US,"NYS GIS Program Office, State Geographic Information Officer (GIO)",2019.0
0101000020E6100000A9143B1A876952C03D9AEAC9FC514440,Nassau,Oceanside,COOP,---,Atlantic Ave. & Terrell Ave.,50,,PROP,2004,,,981,New York,40.640527,-73.648871,1.0,intersection,,Atlantic Ave,Oceanside,11572.0,US,TIGER/Line® dataset from the US Census Bureau,2004.0
0101000020E6100000F46C567DAE6852C0965B5A0D89514440,Nassau,Oceanside,COND,South Nassau Hospital,Oceanside Rd.,16,1.0,PROP,2012,,,982,New York,40.636995,-73.63565,1.0,street_center,,Oceanside Rd,Oceanside,11572.0,US,TIGER/Line® dataset from the US Census Bureau,2012.0
0101000020E61000000DA661F8886C52C0144031B2646A4440,Nassau,Port Washington,COND,Knickerbocker Bay Club,Main St.,32,,UC,2014,SRCIT,,824,New York,40.831198,-73.69586,1.0,street_center,,Main St,Port Washington,11050.0,US,TIGER/Line® dataset from the US Census Bureau,2014.0
0101000020E6100000ECDB4944F85F52C0AC1BEF8E8C614440,Nassau,Bethpage,APT,Oyster Bay Gardens,857 S. Oyster Bay Rd.,48,,UC,2019,SRCIT-AFFORD,,873,New York,40.762102,-73.499528,1.0,rooftop,857,S Oyster Bay Rd,Bethpage,11714.0,US,"NYS GIS Program Office, State Geographic Information Officer (GIO)",2019.0
0101000020E610000041D3122BA36852C0DF6DDE3829504440,Nassau,Oceanside,COND,South Nassau Hospital,Hargale Rd. & Mott St.,32,1.6,PROP,2012,,,983,New York,40.626258,-73.634959,0.8,intersection,,Hargale Ct,Oceanside,11572.0,US,TIGER/Line® dataset from the US Census Bureau,2012.0
0101000020E610000026FF93BF7B5E52C02E5915E126634440,Nassau,Plainview,COND,Country Pointe at Plainview,Old Country Rd.& Round SwampRd,750,133.0,UC,2017,SRCIT,,945,New York,40.774623999999996,-73.476303,1.0,street_center,,Old Country Rd,Plainview,11803.0,US,TIGER/Line® dataset from the US Census Bureau,2017.0
0101000020E61000006AC999DCDE6952C0298C7791534C4440,Nassau,Barnum Island,APT,---,Pettit Pl. & Waterview Rd.,86,2.5,PROP,2014,,,968,New York,40.596300299999996,-73.65422740000001,1.0,intersection,,,Hempstead,,US,Google Script,2014.0
0101000020E61000009BAF928FDD6852C0C97553CA6B554440,Nassau,Rockville Centre,APT,Avalon,(Adjacent to Signature Place),177,2.0,PROP,2014,,,984,New York,40.667352,-73.63852299999999,1.0,place,,,Rockville Centre,11570.0,US,TIGER/Line® dataset from the US Census Bureau,2014.0
0101000020E610000078F17EDC7E6552C01024EF1CCA5E4440,Nassau,Uniondale,APT,Beechwood,695 Merrick Ave.,237,5.9,PROP,2018,,,985,New York,40.740543,-73.585868,1.0,rooftop,695,Merrick Ave,Westbury,11590.0,US,"NYS GIS Program Office, State Geographic Information Officer (GIO)",2018.0
0101000020E6100000BD70E7C2486552C0FD304278B4594440,Nassau,Uniondale,APT,on A Holly Paterson grounds,875 Jerusalem Ave.,180,6.0,PROP,2017,,,986,New York,40.70082,-73.582566,1.0,rooftop,875,Jerusalem Ave,Uniondale,11553.0,US,"NYS GIS Program Office, State Geographic Information Officer (GIO)",2017.0
0101000020E6100000698F17D2E16952C0BF2B82FFAD4A4440,Nassau,Long Beach,COND,---,340 Shore Rd.,325,1.2,PROP,2006,,,990,New York,40.583434999999994,-73.65440799999999,1.0,rooftop,340,Shore Rd,Long Beach,11561.0,US,"NYS GIS Program Office, State Geographic Information Officer (GIO)",2006.0
0101000020E61000007EC4AF58C36852C0467D923B6C6E4440,Nassau,Glen Cove,COND,Garvies Point (part),(North side Glen Cove Creek),541,,UC,2017,,,14,New York,40.862678,-73.636923,1.0,street_center,,N,Glen Cove,11542.0,US,TIGER/Line® dataset from the US Census Bureau,2017.0
0101000020E61000007EC4AF58C36852C0467D923B6C6E4440,Nassau,Glen Cove,COND,Garvies Point (part),(North side Glen Cove Creek),569,,UC,2017,,,15,New York,40.862678,-73.636923,1.0,street_center,,N,Glen Cove,11542.0,US,TIGER/Line® dataset from the US Census Bureau,2017.0
0101000020E610000006103E94686852C08940F50F226F4440,Nassau,Glen Cove,APT,Village Square,School St. & Brewster St.,146,2.7,UC,2018,,,30,New York,40.868227000000005,-73.631383,0.94,intersection,,Brewster St,Glen Cove,11542.0,US,TIGER/Line® dataset from the US Census Bureau,2018.0
0101000020E61000008787307E1A6852C085251E50365B4440,Nassau,Hempstead,APT,Estella Housing,178 Main St. & Bedell St.,96,,PROP,2014,AFFORD,,977,New York,40.712595,-73.62661700000001,1.0,intersection,,Bedell St,Hempstead,11550.0,US,TIGER/Line® dataset from the US Census Bureau,2014.0
0101000020E61000008A1C226E4E6D52C00A2C8029036B4440,Nassau,Manorhaven,APT,---,22 Sagamore Hill Dr.,16,0.6,PROP,2018,,,999,New York,40.836034000000005,-73.707912,1.0,rooftop,22,Sagamore Hill Dr,Port Washington,11050.0,US,"NYS GIS Program Office, State Geographic Information Officer (GIO)",2018.0
0101000020E6100000F3380CE6AF6952C075AF93FAB2664440,Nassau,Roslyn,COND,---,45 Lumber Rd.,27,1.4,PROP,2019,,,1002,New York,40.802337,-73.651361,1.0,rooftop,45,Lumber Rd,Roslyn,11576.0,US,"NYS GIS Program Office, State Geographic Information Officer (GIO)",2019.0
0101000020E61000003CF6B3588A5C52C0ED66463F1A5E4440,Nassau,Farmingdale,APT,---,155 Main St.,14,,PROP,2014,,,1004,New York,40.735176,-73.445944,1.0,rooftop,155,Main St,Farmingdale,11735.0,US,"NYS GIS Program Office, State Geographic Information Officer (GIO)",2014.0
0101000020E610000044C2F7FE065C52C05B785E2A365E4440,Nassau,Farmingdale,APT,The Lofts,285 Eastern Pkwy.,27,0.5,PROP,2013,,,1006,New York,40.736028000000005,-73.437927,1.0,rooftop,285,Eastern Pkwy,Farmingdale,11735.0,US,"NYS GIS Program Office, State Geographic Information Officer (GIO)",2013.0
0101000020E610000081E9B46E836652C0AAB69BE09B604440,Nassau,Syosset,COND,Syosset Park,L.I.E. & Robbins La.,525,,PROP,2016,,,1011,New York,40.754757,-73.601772,1.0,place,,,Syosset,11773.0,US,TIGER/Line® dataset from the US Census Bureau,2016.0
0101000020E61000001CEBE2361A5E52C062F3716DA8684440,Nassau,Woodbury,COND,Woodbury Villas,Jericho Tpke.(Woodbury CC),80,16.8,PROP,2008,,,1012,New York,40.817640000000004,-73.47035,1.0,place,,,Woodbury,11797.0,US,TIGER/Line® dataset from the US Census Bureau,2008.0
0101000020E6100000AC1919E42E5B52C0C362D4B5F6564440,Suffolk,Amityville,APT,Greentek Living,235 County Line Rd.,115,2.4,PROP,2016,,,1913,New York,40.679404,-73.424737,1.0,rooftop,235,County Line Rd,Amityville,11701.0,US,"NYS GIS Program Office, State Geographic Information Officer (GIO)",2016.0
0101000020E61000003A7AFCDEA65A52C038D73043E3554440,Suffolk,Amityville,APT,Mallard Landing,153 Merrick Rd. & Bennett Pl.,16,0.9,PROP,2016,,,1914,New York,40.670998,-73.41643499999999,0.98,intersection,,Bennett Pl,Amityville,11701.0,US,TIGER/Line® dataset from the US Census Bureau,2016.0
0101000020E6100000AED4B320945452C0D05FE811A3594440,Suffolk,Babylon,APT,---,16 George St.,30,1.6,PROP,2019,,,1915,New York,40.700289,-73.321541,1.0,rooftop,16,George St,Babylon,11702.0,US,"NYS GIS Program Office, State Geographic Information Officer (GIO)",2019.0
0101000020E6100000F705F4C29D5952C0A47213B534574440,Suffolk,Copiague,APT,Ardmore Place,1800 Great Neck Rd.,12,0.3,PROP,2019,,,1916,New York,40.681296,-73.400254,1.0,rooftop,1800,Great Neck Rd,Copiague,11726.0,US,"NYS GIS Program Office, State Geographic Information Officer (GIO)",2019.0
0101000020E61000005AF624B0396952C02AAA7EA5F35B4440,Nassau,Valley Stream,APT,Alma Realty,Rockaway Ave. & 4th St.,40,,PROP,2014,,,988,New York,40.718373,-73.64414599999999,1.0,intersection,,4th St,Garden City,11530.0,US,TIGER/Line® dataset from the US Census Bureau,2014.0
0101000020E6100000BB99D18F865452C078094E7D20614440,Suffolk,Deer Park,COND,Lucky Star industrial site,377 Carll's Path & Grand Blvd.,422,22.9,PROP,2018,,,1918,New York,40.758804,-73.320713,1.0,intersection,,Carlls Path,Deer Park,11729.0,US,TIGER/Line® dataset from the US Census Bureau,2018.0
0101000020E6100000D591239D817052C00A48FB1F60A94440,Nassau,New Cassel,APT,Grand Street School site,Grand St.,77,,PROP,2018,SRCIT-AFFORD,,1001,New York,41.323246000000005,-73.757911,0.67,place,,,Granite Springs,10527.0,US,TIGER/Line® dataset from the US Census Bureau,2018.0
0101000020E61000006B47718E3A5952C0266DAAEE91554440,Suffolk,Copiague,APT,Gail Grace Estates,840 Montauk Hwy.,16,0.5,PROP,2018,,,1917,New York,40.668516,-73.394199,1.0,rooftop,840,Montauk Hwy,Copiague,11726.0,US,"NYS GIS Program Office, State Geographic Information Officer (GIO)",2018.0
0101000020E6100000268FA7E5076D52C01B0FB6D8ED634440,Nassau,Manhasset,APT,Olive Hill at Manhasset,Community Dr.,72,3.2,PROP,2014,SRCIT-AFFORD,,998,New York,40.780696,-73.70360699999999,1.0,street_center,,Community Dr,Manhasset,11030.0,US,TIGER/Line® dataset from the US Census Bureau,2014.0
0101000020E61000000283A44FAB5752C076FC170802584440,Suffolk,Lindenhurst,APT,Lindenhurst Residences,75 E. Hoffman Ave.,260,7.1,PROP,2015,,,1923,New York,40.687562,-73.369831,1.0,rooftop,75,E Hoffman Ave,Lindenhurst,11757.0,US,"NYS GIS Program Office, State Geographic Information Officer (GIO)",2015.0
0101000020E6100000C8073D9B555C52C0B6696CAF055D4440,Nassau,Farmingdale,COND,The Hearthstone,776-780 Fulton St.,24,,PROP,2015,SRCIT,,1005,New York,40.726735999999995,-73.442725,1.0,rooftop,780,Fulton St,Farmingdale,11735.0,US,"NYS GIS Program Office, State Geographic Information Officer (GIO)",2015.0
0101000020E6100000A2293BFDA06252C09D7FBBECD7614440,Nassau,Hicksville,COOP,Cantiague Commons,449 West John St.,390,15.2,PROP,2009,SRCIT,,1008,New York,40.764402000000004,-73.541076,1.0,rooftop,449,W John St,Hicksville,11801.0,US,"NYS GIS Program Office, State Geographic Information Officer (GIO)",2009.0
0101000020E6100000AB7823F3C85952C00DFAD2DB9F594440,Suffolk,North Amityville,COND,Clay Commons,173 45th St. & Prospect St.,30,2.0,PROP,2018,,,1927,New York,40.700191,-73.40289,1.0,intersection,,45th St,Copiague,11726.0,US,TIGER/Line® dataset from the US Census Bureau,2018.0
0101000020E6100000D3669C86A85452C05FD38382525C4440,Suffolk,North Babylon,APT,Parkway Village Estates,766-768 Deer Park Ave.,40,2.0,PROP,2018,,,1928,New York,40.721268,-73.322786,1.0,rooftop,766,Deer Park Ave,North Babylon,11703.0,US,"NYS GIS Program Office, State Geographic Information Officer (GIO)",2018.0
0101000020E61000003A07CF84265B52C06BBB09BE69564440,Nassau,East Massapequa,COOP,Golden Age,County Line Rd.,34,,PROP,2000,SRCIT,,1003,New York,40.675102,-73.424226,1.0,street_center,,County Line Rd,Massapequa,11758.0,US,TIGER/Line® dataset from the US Census Bureau,2000.0
0101000020E61000001CF0F961844E52C0E5B33C0FEE704440,Suffolk,East Patchogue,APT,The Grove,400 E. Main St. & Grove St.,80,2.8,PROP,2018,,,1935,New York,40.882265000000004,-73.22683,0.6,intersection,,E Main St,Kings Park,11754.0,US,TIGER/Line® dataset from the US Census Bureau,2018.0
0101000020E6100000D8F50B76C34252C041481630816B4440,Suffolk,Farmingville,COND,Arboretum at Farmingville,~524 Horseblock Rd.,241,61.6,PROP,2015,,,1936,New York,40.83988,-73.04318,1.0,place,,,Farmingville,11738.0,US,TIGER/Line® dataset from the US Census Bureau,2015.0
0101000020E6100000DDEA39E97D3352C0546EA296E66E4440,Suffolk,Manorville,APT,Sun River Town Homes,N.Sunrise Hwy.Service &Jerusa.,125,51.9,PROP,2018,,,1937,New York,40.866412,-72.80456,1.0,place,,,Manorville,11949.0,US,TIGER/Line® dataset from the US Census Bureau,2018.0
0101000020E610000044183F8D7B3C52C0240ED940BA724440,Suffolk,Middle Island,APT,Middle Island Town Homes,Rocky Island & 80 Rocky Pt. Rd,96,13.6,PROP,2017,,,1938,New York,40.896309,-72.945041,1.0,street_center,,Rocky Point Rd,Middle Island,11953.0,US,TIGER/Line® dataset from the US Census Bureau,2017.0
0101000020E6100000FC523F6F2A6552C0494D1652D9604440,Nassau,New Cassel,APT,Apex II,508 Union Ave.,35,,BUILT,2008,AFFORD,,789,New York,40.7566321,-73.580715,1.0,street_address,508,Union Ave,North Hempstead,,US,Google Script,2008.0
0101000020E6100000BEBF417BF55652C0D95DA0A4C0604440,Suffolk,Wyandanch,APT,Wyandanch Village (Bldg. E),1621 Straight Path,124,1.4,UC,2018,AFFORD,,1171,New York,40.755879,-73.358733,1.0,rooftop,1621,Straight Path,Wyandanch,11798.0,US,"NYS GIS Program Office, State Geographic Information Officer (GIO)",2018.0
0101000020E61000009B560A815C3352C015ADDC0BCC684440,Suffolk,Center Moriches,COND,Vineyards at Brookfield,210 Brookfield Ave.,146,28.6,UC,2019,SRCIT,,1182,New York,40.818727,-72.802521,1.0,rooftop,210,Brookfield Ave,Center Moriches,11934.0,US,"NYS GIS Program Office, State Geographic Information Officer (GIO)",2019.0
0101000020E6100000D5EC8156604052C0A9F6E978CC704440,Suffolk,Coram,APT,Concern at Port Jefferson,"~1625 Rte. 112 , Pt. Jeff. Sta",77,10.9,UC,2019,AFFORD,,1193,New York,40.881240000000005,-73.00588,1.0,place,,,Coram,11727.0,US,TIGER/Line® dataset from the US Census Bureau,2019.0
0101000020E6100000BE1589096A5952C00E2DB29DEF654440,Suffolk,Center Moriches,COND,Echo Pond,Echo La.,50,11.9,UC,2019,,,1181,New York,40.796375,-73.397097,1.0,street_center,,Echo Ln,Melville,11747.0,US,TIGER/Line® dataset from the US Census Bureau,2019.0
0101000020E61000004A7D59DAA94052C08A56EE05667B4440,Suffolk,Miller Place,COND,Miller Beach Surf Club site,23 Harbor Beach Rd.,20,5.1,PROP,2019,,,1939,New York,40.964051,-73.010367,1.0,rooftop,23,Harbor Beach Rd,Miller Place,11764.0,US,"NYS GIS Program Office, State Geographic Information Officer (GIO)",2019.0
0101000020E61000007AFCDEA63F4552C0569A94826E6F4440,Suffolk,Centereach,APT,Jefferson's Ferry (expan.),,72,,PROP,2018,LIFECARE,,1931,New York,40.87056,-73.08201,1.0,place,,,Centereach,11720.0,US,TIGER/Line® dataset from the US Census Bureau,2018.0
0101000020E61000002AE4A5F6FD2E52C08A0453CDAC6B4440,Suffolk,Eastport,COND,Ranches at Eastport,Hamptons Court Dr.&Sunrise Hwy,64,76.4,BUILT,2017,SF,,1240,New York,40.841211,-72.7342507,1.0,route,,Hamptons Ct Dr,Brookhaven,,US,Google Script,2017.0
0101000020E6100000177C9A93174152C060E811A3E7604440,Suffolk,Patchogue,APT,Cornerstone Waterfront,102 Mulford St. & West Ave.,50,2.0,PROP,2019,,,1947,New York,40.757069,-73.017064,1.0,street_address,102,Mulford St,Brookhaven,11954.0,US,Google Script,2019.0
0101000020E6100000E0D91EBDE13F52C0F9BA0CFFE9784440,Suffolk,Miller Place,APT,Echo Run,60 Echo Ave. & Sylvan Ave.,44,3.8,PROP,2018,,,1940,New York,40.944641,-72.998153,1.0,intersection,,Echo Ave,Miller Place,11764.0,US,TIGER/Line® dataset from the US Census Bureau,2018.0
0101000020E610000047E9D2BF244452C00A4B3CA06C784440,Suffolk,Mount Sinai,APT,Mount Sinai Meadows,200 Route 25A & Myrtle St.,140,21.8,PROP,2014,,,1942,New York,40.940815,-73.064743,0.8,intersection,,Myrtle Ave,Port Jefferson,11777.0,US,TIGER/Line® dataset from the US Census Bureau,2014.0
0101000020E61000005E10919A763C52C056478E7406664440,Suffolk,North Bellport,COND,Crest Town Center,Woodside Ave. & S. Village Dr.,210,25.0,PROP,2018,,,1945,New York,40.797072,-72.944739,0.87,intersection,,S Village Dr,Bellport,11713.0,US,TIGER/Line® dataset from the US Census Bureau,2018.0
0101000020E6100000DD3F16A2434452C0A8FDD64E94784440,Suffolk,Port Jefferson,APT,440 Main Street,440 Main St.,46,1.1,PROP,2018,,,1949,New York,40.942026,-73.06662800000001,1.0,range_interpolation,440,Main St,Port Jefferson,11777.0,US,TIGER/Line® dataset from the US Census Bureau,2018.0
0101000020E610000082E7DEC3253B52C0742497FF906A4440,Suffolk,Yaphank,APT,Lofts at the Boulevard,Yaphank Woods Blvd.,130,,PROP,2017,,,1955,New York,40.83255,-72.92418,1.0,place,,,Yaphank,11980.0,US,TIGER/Line® dataset from the US Census Bureau,2017.0
0101000020E6100000B9347EE1955A52C0255CC823B8714440,Suffolk,Halesite,APT,Creekside by the Harbor II,~18 Creek Rd.,14,1.0,PROP,2017,,,1967,New York,40.888432,-73.415398,0.9,place,,,Halesite,11743.0,US,TIGER/Line® dataset from the US Census Bureau,2017.0
0101000020E610000000C974E8F45952C0B3EBDE8AC4644440,Suffolk,Melville,APT,Melville Crossing,~2000 New Hwy.,56,3.4,PROP,2016,,,1972,New York,40.787248,-73.405573,1.0,place,,,Melville,11747.0,US,TIGER/Line® dataset from the US Census Bureau,2016.0
0101000020E610000021CD58349D4F52C05F0CE544BB5C4440,Suffolk,Bay Shore,APT,161 East Main Street,161 E. Main St.,20,0.8,PROP,2016,,,1973,New York,40.724465,-73.24396999999999,1.0,rooftop,161,E Main St,Bay Shore,11706.0,US,"NYS GIS Program Office, State Geographic Information Officer (GIO)",2016.0
